page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
299486430147132,SP Bergen op Zoom,NA,NA,NA,https://www.facebook.com/299486430147132,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=299486430147132&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
1385539908345370,SP Capelle aan den IJssel,NA,NA,NA,https://www.facebook.com/1385539908345370,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1385539908345370&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
358346067510653,SP Gouda,NA,NA,NA,https://www.facebook.com/358346067510653,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=358346067510653&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
1877043885916734,SP Halderberge Rucphen,NA,NA,NA,https://www.facebook.com/1877043885916734,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1877043885916734&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
190998791633352,SP Landgraaf,NA,NA,NA,https://www.facebook.com/190998791633352,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=190998791633352&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
262069787271921,SP Landsmeer/Waterland,NA,NA,NA,https://www.facebook.com/262069787271921,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=262069787271921&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
600613763337572,SP Lelystad,NA,NA,NA,https://www.facebook.com/600613763337572,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=600613763337572&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
118479041566849,SP Schagen,NA,NA,NA,https://www.facebook.com/118479041566849,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=118479041566849&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
323433701105781,SP afdeling Emmen,NA,NA,NA,https://www.facebook.com/323433701105781,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=323433701105781&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
667343843707423,Volt Rotterdam,NA,NA,NA,https://www.facebook.com/667343843707423,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=667343843707423&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
448705809216110,Volt Utrecht,NA,NA,NA,https://www.facebook.com/448705809216110,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=448705809216110&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
109419847588993,Volt Zeeland,NA,NA,NA,https://www.facebook.com/109419847588993,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109419847588993&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
2254339927992005,voltnederland,NA,NA,NA,https://www.facebook.com/2254339927992005,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=2254339927992005&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland
299978833838923,Claire Martens -raadslid Amsterdamse VVD-,NA,NA,NA,https://www.facebook.com/299978833838923,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=299978833838923&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
383092391883267,De Nieuwegeinse VVD,NA,NA,NA,https://www.facebook.com/383092391883267,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=383092391883267&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
100588985336140,Erik Haverkort - VVD,NA,NA,NA,https://www.facebook.com/100588985336140,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100588985336140&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
153280281401807,Graafse VVD,NA,NA,NA,https://www.facebook.com/153280281401807,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153280281401807&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
602178776878921,Janine van Hulsteijn,NA,NA,NA,https://www.facebook.com/602178776878921,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=602178776878921&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
446290229247621,Joey Leeuwinga,NA,NA,NA,https://www.facebook.com/446290229247621,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=446290229247621&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
101960038530154,Liesbeth Rooijmans - VVD,NA,NA,NA,https://www.facebook.com/101960038530154,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=101960038530154&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
103530541783879,Martijn Buijsse #53 VVD,NA,NA,NA,https://www.facebook.com/103530541783879,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103530541783879&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
104583928192941,Peter de Groot - VVD,NA,NA,NA,https://www.facebook.com/104583928192941,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104583928192941&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
180023369422229,Roelof Theun Hoen,NA,NA,NA,https://www.facebook.com/180023369422229,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=180023369422229&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
104116481720032,Ruben Brekelmans,NA,NA,NA,https://www.facebook.com/104116481720032,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104116481720032&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
337319254292145,Thom van Campen VVD,NA,NA,NA,https://www.facebook.com/337319254292145,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=337319254292145&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
106058884856260,Tim Simons,NA,NA,NA,https://www.facebook.com/106058884856260,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106058884856260&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
597349860355112,VVD - Edith van den Ham,NA,NA,NA,https://www.facebook.com/597349860355112,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=597349860355112&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1812265315505886,VVD Alphen-Chaam,NA,NA,NA,https://www.facebook.com/1812265315505886,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1812265315505886&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
190006687752310,VVD Amstelveen,NA,NA,NA,https://www.facebook.com/190006687752310,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=190006687752310&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
238437236319251,VVD Assen,NA,NA,NA,https://www.facebook.com/238437236319251,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=238437236319251&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
215146218889965,VVD Beekdaelen,NA,NA,NA,https://www.facebook.com/215146218889965,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=215146218889965&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1593395534300029,VVD Bernheze,NA,NA,NA,https://www.facebook.com/1593395534300029,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1593395534300029&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
333261296860074,VVD Borger-Odoorn,NA,NA,NA,https://www.facebook.com/333261296860074,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=333261296860074&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1530277467215488,VVD Drenthe,NA,NA,NA,https://www.facebook.com/1530277467215488,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1530277467215488&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
319563324738156,VVD Dronten,NA,NA,NA,https://www.facebook.com/319563324738156,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=319563324738156&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
535497706467042,VVD Goes,NA,NA,NA,https://www.facebook.com/535497706467042,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=535497706467042&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
121704097936297,VVD Groningen,NA,NA,NA,https://www.facebook.com/121704097936297,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=121704097936297&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
240487486029252,VVD Haarlemmermeer,NA,NA,NA,https://www.facebook.com/240487486029252,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=240487486029252&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
170264783021544,VVD Hilvarenbeek,NA,NA,NA,https://www.facebook.com/170264783021544,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=170264783021544&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
344688586019193,VVD Hoeksche Waard,NA,NA,NA,https://www.facebook.com/344688586019193,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=344688586019193&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
226011184205452,VVD Hoorn,NA,NA,NA,https://www.facebook.com/226011184205452,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=226011184205452&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
864975727175786,VVD Jeannette Baljeu,NA,NA,NA,https://www.facebook.com/864975727175786,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=864975727175786&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
509341095749258,VVD Kaag en Braassem,NA,NA,NA,https://www.facebook.com/509341095749258,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=509341095749258&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1377601545801431,VVD Leeuwarden,NA,NA,NA,https://www.facebook.com/1377601545801431,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1377601545801431&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
246449775514598,VVD Leusden,NA,NA,NA,https://www.facebook.com/246449775514598,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=246449775514598&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
305121659514613,VVD Lingewaard,NA,NA,NA,https://www.facebook.com/305121659514613,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=305121659514613&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1390230454568514,VVD Noordoostpolder,NA,NA,NA,https://www.facebook.com/1390230454568514,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1390230454568514&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
922275131120043,VVD Oss,NA,NA,NA,https://www.facebook.com/922275131120043,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=922275131120043&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
212733135936874,VVD Oude-IJsselstreek,NA,NA,NA,https://www.facebook.com/212733135936874,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=212733135936874&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
885371264817071,VVD Overijssel,NA,NA,NA,https://www.facebook.com/885371264817071,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=885371264817071&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
105913804794830,VVD Regio Fryslân,NA,NA,NA,https://www.facebook.com/105913804794830,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105913804794830&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
448759811826413,VVD Roermond,NA,NA,NA,https://www.facebook.com/448759811826413,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=448759811826413&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
103877048563570,VVD Soest-Soesterberg,NA,NA,NA,https://www.facebook.com/103877048563570,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103877048563570&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
254628621255389,VVD Veenendaal,NA,NA,NA,https://www.facebook.com/254628621255389,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=254628621255389&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
238370166527350,VVD Westfriesland,NA,NA,NA,https://www.facebook.com/238370166527350,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=238370166527350&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
383790798412506,VVD Weststellingwerf,NA,NA,NA,https://www.facebook.com/383790798412506,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=383790798412506&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1388244018106570,VVD Zutphen-Warnsveld,NA,NA,NA,https://www.facebook.com/1388244018106570,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1388244018106570&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
105879341498800,VVD in de Eerste Kamer,NA,NA,NA,https://www.facebook.com/105879341498800,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105879341498800&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
457810957661494,VVD-Maashorst,NA,NA,NA,https://www.facebook.com/457810957661494,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=457810957661494&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
487529177944861,de Bergse VVD,NA,NA,NA,https://www.facebook.com/487529177944861,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=487529177944861&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1381731098742805,PvdA-GroenLinks Boxtel,NA,NA,NA,https://www.facebook.com/1381731098742805,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1381731098742805&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
329248237216890,"PvdA-GroenLinks Vught, Helvoirt & Cromvoirt",NA,NA,NA,https://www.facebook.com/329248237216890,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=329248237216890&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
143150269032772,Jonge Socialisten Rijnmond,NA,NA,NA,https://www.facebook.com/143150269032772,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=143150269032772&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
100881570041931,SGP ChristenUnie Goes,NA,NA,NA,https://www.facebook.com/100881570041931,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100881570041931&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
277830172423745,GroenLinks Limburg,NA,NA,NA,https://www.facebook.com/277830172423745,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=277830172423745&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
228860957246908,GroenLinks De Fryske Marren,NA,NA,NA,https://www.facebook.com/228860957246908,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=228860957246908&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
157612007615228,GroenLinks Brabant,NA,NA,NA,https://www.facebook.com/157612007615228,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157612007615228&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
596153377149961,Tunahan Kuzu,NA,NA,NA,https://www.facebook.com/596153377149961,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=596153377149961&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,DENK
1559449840931289,Limburg Herdenkt,NA,NA,NA,https://www.facebook.com/1559449840931289,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1559449840931289&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,DENK
106297492362053,Mahmut Sungur DENK,NA,NA,NA,https://www.facebook.com/106297492362053,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106297492362053&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,DENK
560364254048737,CU - SGP Leiderdorp,NA,NA,NA,https://www.facebook.com/560364254048737,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=560364254048737&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
135227606660572,Kees van der Staaij,NA,NA,NA,https://www.facebook.com/135227606660572,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135227606660572&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
425650727582091,SGP provincie Gelderland,NA,NA,NA,https://www.facebook.com/425650727582091,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=425650727582091&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
392267247557030,SGP Tholen,NA,NA,NA,https://www.facebook.com/392267247557030,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=392267247557030&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
745905415586298,PVV Almelo,NA,NA,NA,https://www.facebook.com/745905415586298,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=745905415586298&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
112043525139543,PVV Tweedekamer,NA,NA,NA,https://www.facebook.com/112043525139543,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112043525139543&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
141639003175865,PVV,NA,NA,NA,https://www.facebook.com/141639003175865,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=141639003175865&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
573210659541566,PVV Enschede,NA,NA,NA,https://www.facebook.com/573210659541566,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=573210659541566&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
112604644752641,Partij voor de Dieren Aa en Maas,NA,NA,NA,https://www.facebook.com/112604644752641,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112604644752641&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
126389617450422,Marianne Thieme,NA,NA,NA,https://www.facebook.com/126389617450422,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=126389617450422&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
105999812327759,Partij voor de Dieren Schieland en de Krimpenerwaard,NA,NA,NA,https://www.facebook.com/105999812327759,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105999812327759&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
106183841098714,Partij voor de Dieren Rijnland,NA,NA,NA,https://www.facebook.com/106183841098714,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106183841098714&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
105656962844422,Partij voor de Dieren Groningen,NA,NA,NA,https://www.facebook.com/105656962844422,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105656962844422&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
421920954609274,VVD Flevoland,NA,NA,NA,https://www.facebook.com/421920954609274,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=421920954609274&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
107074255523711,VVD Europa,NA,NA,NA,https://www.facebook.com/107074255523711,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107074255523711&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
181667906115731,VVD Waterschap Scheldestromen,NA,NA,NA,https://www.facebook.com/181667906115731,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=181667906115731&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
815539385128257,Maastrichtse VVD,NA,NA,NA,https://www.facebook.com/815539385128257,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=815539385128257&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
115252804799038,VVD HHNK,NA,NA,NA,https://www.facebook.com/115252804799038,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=115252804799038&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
34646635859,Mark Rutte,NA,NA,NA,https://www.facebook.com/34646635859,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=34646635859&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
243792449107489,VVD Provincie Groningen,NA,NA,NA,https://www.facebook.com/243792449107489,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=243792449107489&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
166039216791132,Minister-President,NA,NA,NA,https://www.facebook.com/166039216791132,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=166039216791132&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
138562149512752,De Statenfractie VVD Zeeland,NA,NA,NA,https://www.facebook.com/138562149512752,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=138562149512752&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1904283853212282,Jeroen van Dijken - VVD,NA,NA,NA,https://www.facebook.com/1904283853212282,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1904283853212282&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
