X.1,GISCO_ID,CNTR_CODE,LAU_ID,LAU_NAME,POP_2021,POP_DENS_2,AREA_KM2,YEAR,FID,geometry,NUTS3,LAU_CODE,LAU,Registered,Turnout,Invalid,Blank,NLPLAN,OVERIG,LP,SGP,LEF,VVD,D66,SPLINTER,PIRGRO,50PLUS,PVV,NSC,JA21,GL-PvdA,FVD,CDA,BVNL,SP,BBB,CU,SAMEN,Volt,PvdD,DENK,BIJ1,PPBINK,PVDSPO,winner,pvv_100,pvv_100.1,pvv_100.2
10,NL_GM0406,NL,GM0406,Huizen,41273,1771.50438608,23.29827706,2021,NL_GM0406,"POLYGON ((3995686.9311999995 3256921.4968, 3996004.9795999993 3256844.107000001, 3998024.773 3256159.8758000005, 3999467.9572 3255671.594900001, 3999881.1679999996 3255453.3192999996, 4000773.2223000005 3254794.684800001, 4001056.238 3254549.2430000007, 3999408.3729999997 3253210.5463999994, 3999037.658399999 3253285.400800001, 3998463.181 3252797.5143, 3997786.063100001 3252511.611300001, 3995509.9398999996 3251551.4716, 3994387.0319 3251549.9286, 3993871.2367000002 3250543.6262, 3993845.4668000005 3250482.355900001, 3993660.838199999 3250635.8226999994, 3992806.1532000005 3251655.4283000007, 3993347.969799999 3252316.8172999993, 3993360.030099999 3252873.944599999, 3993070.501 3253377.6470999997, 3993668.5023 3254148.669399999, 3994933.2083 3253968.1676000003, 3995798.7580999993 3254275.5864000004, 3995903.0896000005 3254784.721999999, 3995686.9311999995 3256921.4968))",NL327,GM0406,Huizen,32226.0,25843.0,58.0,35.0,0.0006601941747572816,0.0,0.0003495145631067961,0.017359223300970873,0.0005048543689320388,0.21106796116504856,0.06998058252427185,0.0013592233009708738,0.0004271844660194175,0.00629126213592233,0.21471844660194175,0.12842718446601942,0.007611650485436893,0.12260194174757282,0.025398058252427184,0.0418252427184466,0.006058252427184466,0.025009708737864077,0.0261747572815534,0.034640776699029124,0.00046601941747572817,0.015339805825242718,0.02066019417475728,0.02062135922330097,0.001825242718446602,0.0,0.0006213592233009709,PVV,21.471844660194176,21.471844660194176,21.471844660194176
11,NL_GM0415,NL,GM0415,Landsmeer,11491,433.54324649,26.50485296,2021,NL_GM0415,"POLYGON ((3976300.7457999997 3276603.4175000004, 3977519.1269000005 3276025.6898999996, 3978014.8344 3276105.961100001, 3978125.581599999 3275767.3643999994, 3978022.5451999996 3275304.590500001, 3977915.934800001 3274138.017000001, 3978092.9125999995 3272917.2387000006, 3977859.5899 3272220.1031, 3977938.869000001 3270531.9462, 3977809.25 3269023.4651999995, 3977606.4813 3268834.0921, 3977268.2708 3268092.1697000004, 3976433.6778999995 3267832.9212999996, 3974298.9307000004 3269384.1053, 3974194.2364000008 3272912.6899999995, 3975265.1305 3275507.4498999994, 3976300.7457999997 3276603.4175000004))",NL329,GM0415,Landsmeer,8806.0,7406.0,23.0,6.0,0.0009488952148569879,0.0,0.00027111291853056796,0.0016266775111834079,0.0009488952148569879,0.18761013962315304,0.06845601192896841,0.0009488952148569879,0.0010844516741222718,0.004473363155754371,0.25389724820387694,0.09177172292259726,0.0062355971262030635,0.19194794631964213,0.027111291853056798,0.016537888030364645,0.005151145452080791,0.029822421038362478,0.035109122949708554,0.0062355971262030635,0.0010844516741222718,0.019249017215670326,0.030364646875423614,0.01572454927477294,0.0033889114816320997,0.0,0.0006777822963264199,PVV,25.389724820387695,25.389724820387695,25.389724820387695
12,NL_GM0417,NL,GM0417,Laren,11280,910.06791702,12.39467933,2021,NL_GM0417,"POLYGON ((3994951.3033000007 3245751.7324, 3994469.5691 3244333.6019, 3993329.5988999996 3247553.830499999, 3992706.7491999995 3248398.3528000005, 3993845.4668000005 3250482.355900001, 3993871.2367000002 3250543.6262, 3994291.6910999995 3250425.533399999, 3995280.9925999995 3250957.7795, 3996490.969900001 3248932.7915000003, 3994951.3033000007 3245751.7324))",NL327,GM0417,Laren,8867.0,7339.0,18.0,11.0,0.0009575923392612859,0.0,0.00027359781121751026,0.0005471956224350205,0.0006839945280437756,0.40957592339261284,0.08878248974008209,0.0015047879616963064,0.0004103967168262654,0.002325581395348837,0.14596443228454173,0.09411764705882353,0.004240766073871409,0.09849521203830369,0.022298221614227086,0.0347469220246238,0.006703146374829001,0.014637482900136799,0.018467852257181942,0.0058823529411764705,0.00027359781121751026,0.020656634746922024,0.023666210670314637,0.0027359781121751026,0.0017783857729138167,0.0,0.00027359781121751026,VVD,14.596443228454174,14.596443228454174,14.596443228454174
13,NL_GM0420,NL,GM0420,Medemblik,45101,174.91265623,257.84869416,2021,NL_GM0420,"POLYGON ((3981729.2501 3297354.3308000006, 3982039.8506000005 3298555.0041000005, 3982228.6887999997 3299539.1055999994, 3981689.920600001 3301022.996200001, 3982243.6217 3301333.8598999996, 3982855.5999 3301228.2423, 3984126.4255 3302150.1909, 3983447.2993 3303739.4788000006, 3983480.2227999996 3305307.7146000005, 3986668.3296000008 3305204.5075000003, 3987649.0272000004 3305717.4944, 3988612.2364000008 3306759.4762999993, 3990059.825200001 3306820.9466999993, 3991159.2996999994 3307454.6380000003, 3991471.0622000005 3308038.6503, 3992352.0996000003 3313445.2195999995, 3992635.2849000003 3315184.2929, 3995709.1700999998 3318528.0031000003, 3996281.6437 3319151.41, 3999383.8494000006 3322533.3542, 4000359.591499999 3318881.6845999993, 4000539.721000001 3318208.3533999994, 4000659.9123 3317759.2116, 4001941.4349000007 3315844.4115999993, 4003271.2084999997 3313859.6259000003, 4002025.1614999995 3312804.0703999996, 4001724.659499999 3312549.6206, 3998363.0834999997 3309706.1800999995, 4001244.9055000003 3305254.2382999994, 4002080.2859000005 3303965.7085999995, 4001791.3319000006 3303355.315300001, 4001115.387700001 3303283.8849, 4000822.4648 3303252.960000001, 4000811.662799999 3302591.207699999, 4000771.6678 3300134.8423999995, 3997695.9261000007 3300421.8026, 3996017.1636999995 3299844.808, 3995953.6023999993 3299483.8950999994, 3994897.2577 3299147.1470999997, 3991583.245100001 3297904.460999999, 3989286.8485000003 3296748.7491999995, 3988770.1647999994 3297325.9104999993, 3987468.6191000007 3296700.2183999997, 3987226.4209000003 3296243.1093000006, 3985578.9286 3296066.2201000005, 3985374.0657 3295633.3593000006, 3984410.090399999 3295523.9924999997, 3983395.2509000003 3296192.1849000007, 3983170.9679000005 3296702.0314000007, 3982027.7079000007 3296846.380000001, 3981729.2501 3297354.3308000006))",NL321,GM0420,Medemblik,34995.0,28247.0,40.0,67.0,0.00039090262970859987,0.0,0.00042643923240938164,0.010092395167022032,0.0003198294243070363,0.19047619047619047,0.051847903340440656,0.0012082444918265814,0.0012437810945273632,0.007249466950959489,0.2650319829424307,0.13073916133617627,0.010589907604832978,0.09722814498933902,0.027114427860696518,0.04655294953802416,0.0061833688699360345,0.028713574982231697,0.07473347547974414,0.01339729921819474,0.0005330490405117271,0.010518834399431415,0.01769722814498934,0.006254442075337598,0.0010660980810234541,0.0,0.00039090262970859987,PVV,26.50319829424307,26.50319829424307,26.50319829424307
14,NL_GM0431,NL,GM0431,Oostzaan,9735,603.71474894,16.1251651,2021,NL_GM0431,"POLYGON ((3974298.9307000004 3269384.1053, 3971901.3564999998 3270176.3631999996, 3970806.4199 3272677.2486000005, 3971525.5572999995 3274704.8296000008, 3972227.6898 3274503.1575000007, 3974123.7576 3275419.6942, 3975265.1305 3275507.4498999994, 3974194.2364000008 3272912.6899999995, 3974298.9307000004 3269384.1053))",NL329,GM0431,Oostzaan,7593.0,6277.0,15.0,4.0,0.00031959092361776926,0.0,0.00031959092361776926,0.003515500159795462,0.0,0.18855864493448385,0.05337168424416747,0.0014381591562799617,0.00047938638542665386,0.005433045701502077,0.3114413550655161,0.09587727708533078,0.008788750399488655,0.1455736657078939,0.029881751358261426,0.01821668264621285,0.010226909555768616,0.029721955896452542,0.037392138063279005,0.009108341323106424,0.0006391818472355385,0.011185682326621925,0.02556727388942154,0.009427932246724193,0.002556727388942154,0.0,0.0009587727708533077,PVV,31.144135506551613,31.144135506551613,31.144135506551613
15,NL_GM0432,NL,GM0432,Opmeer,11836,281.77869266,42.00459548,2021,NL_GM0432,"POLYGON ((3981729.2501 3297354.3308000006, 3980995.8209000006 3297317.7035000008, 3980441.1341999993 3296777.6379000004, 3980367.604699999 3296768.1127000004, 3979849.7827000003 3296701.0650999993, 3976890.5777000003 3298444.2366000004, 3977336.1856999993 3298882.5154999997, 3977634.5862000007 3299176.0714, 3977590.4148999993 3299783.3923000004, 3976524.3828 3299710.7589, 3976537.0023999996 3300740.0595999993, 3978738.1588000003 3304084.3388, 3979300.1698000003 3305250.3314999994, 3980442.955600001 3305784.2641000003, 3983480.2227999996 3305307.7146000005, 3983447.2993 3303739.4788000006, 3984126.4255 3302150.1909, 3982855.5999 3301228.2423, 3982243.6217 3301333.8598999996, 3981689.920600001 3301022.996200001, 3982228.6887999997 3299539.1055999994, 3982039.8506000005 3298555.0041000005, 3981729.2501 3297354.3308000006))",NL321,GM0432,Opmeer,9518.0,7782.0,14.0,14.0,0.00038689708537529015,0.0,0.00038689708537529015,0.002321382512251741,0.00012896569512509673,0.18583956667526438,0.04758834150116069,0.0006448284756254836,0.0010317255610007739,0.00748001031725561,0.2571575960794429,0.13451122001547589,0.0118648439515089,0.09221047201444416,0.028114521537271085,0.04655661594015992,0.009930358524632447,0.02514831054939386,0.10472014444157854,0.002966210987877225,0.0010317255610007739,0.014057260768635543,0.015217952024761413,0.002192416817126644,0.007608976012380707,0.0,0.0009027598658756771,PVV,25.71575960794429,25.71575960794429,25.71575960794429
16,NL_GM0437,NL,GM0437,Ouder-Amstel,14026,543.64880014,25.79974424,2021,NL_GM0437,"POLYGON ((3977015.7136000004 3252889.6512, 3975136.0963000003 3253164.026799999, 3975098.032299999 3251950.5634000003, 3973821.5668 3250320.1268000007, 3972947.215500001 3250174.7880000006, 3971011.1500000004 3250519.367900001, 3971366.8059 3251266.6385999992, 3971843.768100001 3251609.5977, 3971923.5997 3253486.2941999994, 3972896.133300001 3254971.3343, 3973395.851 3255184.9689000007, 3973445.1174 3255680.1499000005, 3973928.5644000005 3256314.9942000005, 3973898.1853 3257112.3758000005, 3974187.626700001 3257579.3516000006, 3974458.3013000004 3257700.3621999994, 3974667.714299999 3258911.1569, 3975511.0140000004 3259431.0746, 3976212.4079 3259266.6104000006, 3977138.6755 3259611.0766000003, 3976666.2398000006 3258360.613399999, 3976253.6603999995 3258009.9022000004, 3976236.5610000007 3257225.1062000003, 3975542.7953999992 3256268.3071999997, 3977015.7136000004 3252889.6512))",NL329,GM0437,Ouder-Amstel,10292.0,8355.0,15.0,8.0,0.000600096015362458,0.0,0.00048007681228996637,0.006961113778204513,0.00048007681228996637,0.2013922227556409,0.10549687950072012,0.00048007681228996637,0.000600096015362458,0.003240518482957273,0.1386221795487278,0.10525684109457513,0.007201152184349496,0.22659625540086414,0.01740278444551128,0.027484397503600575,0.005160825732117139,0.022803648583773404,0.033605376860297645,0.008641382621219395,0.00048007681228996637,0.030124819971195392,0.030724915986557848,0.01500240038406145,0.008881421027364379,0.0,0.00048007681228996637,GL-PvdA,13.86221795487278,13.86221795487278,13.86221795487278
17,NL_GM0441,NL,GM0441,Schagen,46483,271.18797861,171.40509044,2021,NL_GM0441,"POLYGON ((3960097.4846 3307432.2420000006, 3962524.0513000004 3313086.5527, 3963308.9526000004 3315486.0711000003, 3965003.3933000006 3320672.4060999993, 3965201.2047000006 3321278.4263000004, 3969283.795499999 3320427.8894999996, 3968352.7455 3317278.691400001, 3969781.8545999993 3317301.8882999998, 3970690.8761 3316717.0101999994, 3971552.454 3315523.5462999996, 3972881.443600001 3312374.0009000003, 3972305.917300001 3308911.080499999, 3971612.3541 3308191.2982, 3970963.100400001 3307988.490700001, 3973156.039999999 3303506.5339, 3973176.683599999 3302479.8477, 3972605.5452999994 3302383.7869000006, 3971897.210999999 3302326.0825999994, 3971711.017999999 3302264.8621999994, 3970246.838300001 3302073.8815, 3969107.1183 3302897.4681, 3969045.7489 3303638.8902000003, 3968670.7984999996 3303922.426000001, 3968178.1077999994 3302748.8246, 3967712.3817 3300518.4613000005, 3964946.1696000006 3299844.7907999996, 3964407.5384 3300661.7662000004, 3964125.504899999 3302118.5262, 3962815.3639 3304385.667300001, 3961829.3136 3305295.858100001, 3961395.3203999996 3305696.6392, 3960097.4846 3307432.2420000006))",NL321,GM0441,Schagen,37723.0,30981.0,54.0,45.0,0.0005828638041577618,0.0,0.0003885758694385079,0.0014247781879411956,0.0005828638041577618,0.1998575221812059,0.05987306521598342,0.0015866848002072404,0.0015543034777540316,0.0071886535846123955,0.23890939705977593,0.1246680914448546,0.008386762515381127,0.12330807590181983,0.027653649375040477,0.037724240657988475,0.007901042678582994,0.03338514344925847,0.08134188200246098,0.005990544653843663,0.0008419143837834337,0.010815361699371803,0.022181205880448158,0.0019752606696457485,0.0013923968654879866,0.0,0.0004857198367981348,PVV,23.890939705977594,23.890939705977594,23.890939705977594
18,NL_GM0450,NL,GM0450,Uitgeest,13666,612.33732749,22.31776406,2021,NL_GM0450,"POLYGON ((3967181.3746000007 3280502.965399999, 3965073.323999999 3280750.0152000003, 3964896.4308 3280309.7367000002, 3964920.3222000003 3279488.111300001, 3963615.7369 3278252.4395000003, 3962767.238500001 3278079.3899000008, 3961787.3804 3278826.5461, 3962061.0823999997 3279766.7525999993, 3961310.0264999997 3279652.671, 3961032.1659999993 3280025.4470000006, 3960976.9209000003 3280823.955, 3961369.1363999993 3281725.9169999994, 3961489.4038999993 3283656.8396000005, 3963028.5331999995 3284303.8033000007, 3963188.0659999996 3283631.1567, 3963667.7194999997 3283711.4157, 3965376.284600001 3282532.8751999997, 3966971.603700001 3282123.131100001, 3966964.9946 3281888.17, 3967181.3746000007 3280502.965399999))",NL323,GM0450,Uitgeest,10509.0,8857.0,18.0,21.0,0.00022680880018144704,0.0,0.0005670220004536176,0.0017010660013608528,0.00022680880018144704,0.19947833975958268,0.07405307325924246,0.003288727602630982,0.0009072352007257881,0.007257881605806305,0.23735540938988434,0.13200272170560218,0.00839192560671354,0.14969380811975505,0.022794284418235427,0.029485144023588115,0.006804264005443411,0.030392379224313905,0.042980267634384214,0.006010433204808346,0.00011340440009072352,0.015649807212519847,0.023701519618961216,0.004536176003628941,0.0011340440009072353,0.0,0.0012474484009979588,PVV,23.735540938988432,23.735540938988432,23.735540938988432
19,NL_GM0451,NL,GM0451,Uithoorn,29478,1512.76498219,19.4861729,2021,NL_GM0451,"POLYGON ((3961038.724199999 3246379.8204999994, 3960752.4143000003 3247154.4069999997, 3964150.1765 3249521.1853, 3964063.8926 3250176.5615, 3964262.6459999997 3250614.6162, 3966023.8301 3251712.2172, 3968451.5232999995 3250388.6317999996, 3969699.2235000003 3249346.129899999, 3967992.5749999993 3248191.181399999, 3965655.0843 3247933.936899999, 3964598.7435 3248120.1772000007, 3963462.1712999996 3247199.7619000003, 3962066.653999999 3246776.5330999997, 3961491.9091999996 3246133.1841, 3961038.724199999 3246379.8204999994))",NL329,GM0451,Uithoorn,22240.0,17594.0,42.0,49.0,0.0005713306290350225,0.0,0.0005141975661315203,0.003085185396789122,0.00017139918871050678,0.22396160658172884,0.06673141747129063,0.0014854596354910586,0.0009141290064560361,0.006913100611323773,0.24110152545277952,0.12249328686510884,0.009941152945209393,0.13249157287322175,0.027652402445295092,0.027081071816260068,0.005770439353253728,0.02810946694852311,0.033308575672741814,0.008512826372621836,0.0006284636919385248,0.015825858424270124,0.022339027595269383,0.015311660858138605,0.0031994515225961264,0.0,0.0007998628806490316,PVV,24.110152545277952,24.110152545277952,24.110152545277952
20,NL_GM0453,NL,GM0453,Velsen,68648,1386.28423628,49.51942625,2021,NL_GM0453,"POLYGON ((3953351.6203000005 3278129.010399999, 3954813.4681 3277229.3625000007, 3955566.9816999994 3277319.2754999995, 3958104.0566000007 3276377.181399999, 3958899.9221 3275435.5165, 3958635.1214000005 3274618.9488999993, 3959365.5627999995 3273917.1231999993, 3961299.0056 3271928.614499999, 3961849.018100001 3271515.5774000008, 3962453.0261000004 3271223.8036, 3960869.740599999 3270364.9154000003, 3959539.8253000006 3269201.4521999992, 3959472.9804 3269813.4897000007, 3957605.4558000006 3270991.4196000006, 3956451.8203 3269301.7342000008, 3956083.9738 3269272.6294, 3955590.8937 3270675.840399999, 3953265.2739000004 3272012.5055, 3951477.2358999997 3272490.5833, 3951558.2887999993 3273544.1691999994, 3951323.4835 3275001.2163999993, 3952041.6796000004 3274857.9437000006, 3953457.3531 3275274.2224000003, 3953982.9886000007 3275841.8508, 3953907.625 3276240.0823, 3952217.6467000004 3276007.8797999993, 3953351.6203000005 3278129.010399999))",NL323,GM0453,Velsen,52800.0,41359.0,79.0,90.0,0.0011167759164845837,0.0,0.00024277737314882253,0.0024277737314882253,0.00048555474629764507,0.17227482398640448,0.06465161446953144,0.0011167759164845837,0.0009711094925952901,0.007234765719834911,0.3021849963583394,0.1109492595290119,0.008667152221412964,0.1374848264141782,0.02782228696285506,0.023428016508861373,0.0057295460063122115,0.032265112891478515,0.028307841709152706,0.012770089827628065,0.0006554989075018208,0.014178198591891235,0.022602573440155378,0.019373634377276037,0.0021364408837096383,0.0,0.0009225540179655256,PVV,30.21849963583394,30.21849963583394,30.21849963583394
21,NL_GM0473,NL,GM0473,Zandvoort,17116,505.29849086,33.87304793,2021,NL_GM0473,"POLYGON ((3949536.5799000002 3258851.514799999, 3949277.077299999 3258982.9744000006, 3946030.5296 3260714.0299999993, 3949869.1064 3268597.1432000007, 3953129.4274000004 3267154.1714999992, 3949536.5799000002 3258851.514799999))",NL324,GM0473,Zandvoort,13554.0,10606.0,31.0,20.0,0.00037896731406916154,0.0,0.0004737091425864519,0.0013263855992420653,0.00037896731406916154,0.22794883941260066,0.06432970156324017,0.0018000947418285174,0.0007579346281383231,0.0047370914258645196,0.30772145902415915,0.1083846518237802,0.010421601136901942,0.11075319753671246,0.026338228327806728,0.018948365703458078,0.009379441023211747,0.025769777356702984,0.0246328754144955,0.0036001894836570347,0.0005684509711037423,0.013169114163903364,0.028990999526290858,0.0058739933680720035,0.0023685457129322598,0.0,0.0009474182851729038,PVV,30.772145902415915,30.772145902415915,30.772145902415915
22,NL_GM0479,NL,GM0479,Zaanstad,156794,1887.1438971,83.08534407,2021,NL_GM0479,"POLYGON ((3971525.5572999995 3274704.8296000008, 3970806.4199 3272677.2486000005, 3971901.3564999998 3270176.3631999996, 3971597.217 3269638.3092, 3971547.2831999995 3269037.3785999995, 3971261.7927 3268771.8222000003, 3963534.7885 3270909.4705999997, 3962453.0261000004 3271223.8036, 3961849.018100001 3271515.5774000008, 3961299.0056 3271928.614499999, 3959365.5627999995 3273917.1231999993, 3960956.5111999996 3275457.2880000006, 3961265.2995999996 3276366.114, 3961866.5502000004 3277181.3968, 3961917.6372999996 3277436.5661999993, 3962374.8325999994 3277910.3859, 3962767.238500001 3278079.3899000008, 3963615.7369 3278252.4395000003, 3964920.3222000003 3279488.111300001, 3964896.4308 3280309.7367000002, 3965073.323999999 3280750.0152000003, 3967181.3746000007 3280502.965399999, 3967674.0867 3280432.7006, 3967553.2896 3279606.170499999, 3967837.0633000005 3278304.0539999995, 3967704.4683999997 3277342.7290000003, 3969216.5174000002 3276257.0347000007, 3970460.863399999 3275834.179300001, 3970893.6961000003 3274956.8066000007, 3971525.5572999995 3274704.8296000008))",NL325,GM0479,Zaanstad,115180.0,83725.0,289.0,188.0,0.0007928118393234672,0.0,0.0004084182202575437,0.0034835671727849317,0.0006847011339611763,0.1374927926196425,0.054535844704977895,0.0016336728810301749,0.0014054391697097828,0.00870891793196233,0.2570151835479531,0.10747405343071305,0.007039208149144724,0.17780607341918125,0.028913607534114934,0.017922352488948683,0.006390543916970979,0.04174274457044013,0.031003747837785894,0.010174418604651164,0.0006366519315779358,0.01324956755717855,0.027219873150105708,0.05573707476455891,0.007723909283105901,0.0,0.0008048241399192773,PVV,25.70151835479531,25.70151835479531,25.70151835479531
23,NL_GM0482,NL,GM0482,Alblasserdam,20165,2021.55602483,9.97498944,2021,NL_GM0482,"POLYGON ((3951875.9470000006 3209108.5591, 3951584.5771999992 3209734.616800001, 3951358.1788 3210344.4580000006, 3954128.5841000006 3209559.2796, 3955914.793299999 3209654.3641999997, 3955103.3543999996 3207862.632099999, 3954998.0774000008 3206494.6219999995, 3954208.9199 3205450.9452, 3952752.6305 3208150.9824, 3951875.9470000006 3209108.5591))",NL33A,GM0482,Alblasserdam,15131.0,12162.0,20.0,13.0,0.0006595762222771869,0.0,0.0,0.16530629070821998,0.00041223513892324183,0.11476626267623052,0.03190699975265892,0.0012367054167697256,0.00041223513892324183,0.0053590568060021436,0.25039162338197707,0.11789924973204716,0.0067606562783411655,0.08854810784071235,0.024321873196471267,0.04155330200346277,0.005441503833786792,0.021930909390716465,0.023744744001978728,0.05738313133811526,0.0004946821667078902,0.005771291944925386,0.012449501195481903,0.021106439112869982,0.0017313875834776156,0.0,0.00041223513892324183,PVV,25.039162338197706,25.039162338197706,25.039162338197706
24,NL_GM0484,NL,GM0484,Alphen aan den Rijn,111897,845.00101311,132.42232644,2021,NL_GM0484,"POLYGON ((3951582.2574000005 3230971.955600001, 3948621.6744999997 3230415.3117999993, 3948110.137700001 3230748.2825000007, 3946713.4702000003 3232106.124500001, 3946720.8069 3232615.7551000006, 3946453.5471 3233020.9518, 3946926.1489000004 3233571.923800001, 3947119.530200001 3237249.5101999994, 3947496.022399999 3237316.820800001, 3948313.7952999994 3239347.5779999997, 3948562.3166000005 3239060.7020999994, 3948750.052100001 3238754.5600000005, 3948909.1313000005 3238574.4244999997, 3949041.0711000003 3238649.276900001, 3949137.1328 3238813.2729, 3949311.9124999996 3238887.0479000006, 3949444.5143 3239119.8702000007, 3949691.741800001 3239735.8891000003, 3949859.977499999 3240872.5879999995, 3954707.4727 3241481.785, 3957160.4375 3241409.5670999996, 3957450.4091 3241919.617799999, 3958855.5361 3240324.5887, 3958941.7859000005 3239373.4856000002, 3960575.7654999997 3240759.5843, 3961599.287900001 3240894.188100001, 3962504.851500001 3237505.2218999993, 3962186.6214000005 3236647.787799999, 3960890.4858999997 3234860.1016000006, 3960579.5622000005 3234389.6790999994, 3958703.99 3233800.51, 3958949.2919999994 3231870.5307, 3957868.6170000006 3231492.7545, 3957479.7035000008 3230847.6351999994, 3956963.4617999997 3230911.1403, 3956603.4461000003 3229969.258300001, 3956213.977600001 3230618.4520999994, 3955144.3652999997 3230531.8651, 3953809.2247 3230717.528000001, 3953560.6860000007 3231708.5332999993, 3951948.5626 3232212.8629, 3951661.0774000008 3232109.5035999995, 3951582.2574000005 3230971.955600001))",NL33B,GM0484,Alphen aan den Rijn,87064.0,69736.0,156.0,137.0,0.0005040104834180551,0.0,0.0005184107829442852,0.02554613135953228,0.000489610183891825,0.18942153996803132,0.06383652779977823,0.0013968290540443242,0.0010224212663623403,0.005774520110018289,0.23131201128983483,0.12230174387627263,0.009129789899629911,0.12398657892084156,0.02266607145428625,0.043402502772057656,0.0046080958483936466,0.02760537419178319,0.039298417407082065,0.02638134873205363,0.0004752098843655948,0.014601903719597367,0.01978601154904022,0.02262287055570756,0.0026064542142476563,0.0001584032947885316,0.0005472113819967456,PVV,23.131201128983484,23.131201128983484,23.131201128983484
25,NL_GM0489,NL,GM0489,Barendrecht,48714,2240.45966487,21.74285963,2021,NL_GM0489,"POLYGON ((3945928.3092 3205098.4224999994, 3945615.5582 3205319.8135, 3945417.442 3205354.6997999996, 3945016.7315999996 3205353.671, 3944408.2370999996 3205235.4540999997, 3944007.0723 3205227.2831999995, 3943614.4283000007 3205354.3541, 3942447.3815 3205904.896400001, 3942053.1195 3206004.9814, 3941549.0918000005 3206041.8566999994, 3941743.2064999994 3206741.143100001, 3941674.6657999996 3207776.4011000004, 3941183.8725000005 3208289.3683, 3941184.6130999997 3209066.2393999994, 3941331.4606999997 3209418.624, 3942143.2568999995 3209701.1708000004, 3944846.3619999997 3209541.1096, 3946016.9700000007 3210006.9536000006, 3946857.0215000007 3207804.499, 3947224.669399999 3207451.7720999997, 3947279.1714999992 3206916.5264, 3945928.3092 3205098.4224999994))",NL33C,GM0489,Barendrecht,37134.0,29451.0,46.0,58.0,0.0011585511295873513,0.0,0.00027260026578525916,0.04034483933621835,0.0003407503322315739,0.17517974580025217,0.053122976794902375,0.0013289262957031382,0.0005452005315705183,0.004906804784134664,0.27563294374212016,0.1277132245203939,0.009745459501823013,0.10103247350666167,0.024772549153235426,0.04225304119671517,0.005111254983473609,0.025556274917368043,0.017276041844140798,0.02102429549868811,0.00020445019933894437,0.010597335332401949,0.015095239717858725,0.04245749139605411,0.0036801035881009986,0.0,0.0006474256312399905,PVV,27.563294374212017,27.563294374212017,27.563294374212017
26,NL_GM0498,NL,GM0498,Drechterland,19719,244.73272005,80.57361515,2021,NL_GM0498,"POLYGON ((3991693.094799999 3288219.0484999996, 3991053.0218 3289541.7216, 3989261.7018 3291507.5129000004, 3989899.6970000006 3291945.0621000007, 3989817.704 3293158.683700001, 3990822.4153000005 3293605.6064, 3989672.1856999993 3295519.0182000007, 3989286.8485000003 3296748.7491999995, 3991583.245100001 3297904.460999999, 3994897.2577 3299147.1470999997, 3995953.6023999993 3299483.8950999994, 3996509.8664999995 3297575.9422999993, 3996855.277899999 3296392.1823999994, 3997376.1609000005 3296749.564099999, 3999644.681500001 3296877.0923999995, 4000631.3139999993 3295916.508300001, 4000804.4455999993 3295748.0089999996, 4000494.7262999993 3293836.8016, 4000225.4813 3292175.9756000005, 3991693.094799999 3288219.0484999996))",NL321,GM0498,Drechterland,15651.0,12992.0,20.0,21.0,0.000617712917921396,0.0,0.00038607057370087253,0.002007566983244537,0.00038607057370087253,0.2077831827658096,0.0545131650065632,0.000926569376882094,0.000617712917921396,0.007875839703497799,0.24538645664427458,0.1241602965022006,0.01405296888271176,0.10686433480040151,0.02625279901165933,0.043239904254497724,0.007489769129796927,0.02965022006022701,0.08678866496795615,0.0033202069338275036,0.000617712917921396,0.01405296888271176,0.016601034669137517,0.004015133966489074,0.001235425835842792,0.0,0.0011582117211026176,PVV,24.53864566442746,24.53864566442746,24.53864566442746
