page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party,coder,other
244033095778625,CDA Almere,NA,NA,NA,https://www.facebook.com/244033095778625,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=244033095778625&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
226133584536501,CDA Altena,NA,NA,NA,https://www.facebook.com/226133584536501,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=226133584536501&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
130377573838100,CDA Amersfoort,NA,NA,NA,https://www.facebook.com/130377573838100,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=130377573838100&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
1.78337E+15,CDA Amstelveen,NA,NA,NA,https://www.facebook.com/1783365325218130,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1783365325218130&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
645564278828304,CDA Bergen-NH,NA,NA,NA,https://www.facebook.com/645564278828304,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=645564278828304&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
458375320980518,CDA Bloemendaal,NA,NA,NA,https://www.facebook.com/458375320980518,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=458375320980518&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
1648345775252712,CDA Borsele,NA,NA,NA,https://www.facebook.com/1648345775252712,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1648345775252712&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
181281155612789,CDA Cranendonck,NA,NA,NA,https://www.facebook.com/181281155612789,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=181281155612789&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
338902089618318,CDA Den Bosch,NA,NA,NA,https://www.facebook.com/338902089618318,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=338902089618318&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
550151728397109,CDA Drenthe,NA,NA,NA,https://www.facebook.com/550151728397109,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=550151728397109&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
135140860013782,CDA Edam-Volendam,NA,NA,NA,https://www.facebook.com/135140860013782,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135140860013782&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
102851356485793,CDA Ede,NA,NA,NA,https://www.facebook.com/102851356485793,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102851356485793&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
572358059457661,CDA Emmen,NA,NA,NA,https://www.facebook.com/572358059457661,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=572358059457661&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
270085373012452,CDA Flevoland,NA,NA,NA,https://www.facebook.com/270085373012452,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=270085373012452&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
364207513684504,CDA Geldrop-Mierlo,NA,NA,NA,https://www.facebook.com/364207513684504,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=364207513684504&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
479179312279498,CDA Gennep,NA,NA,NA,https://www.facebook.com/479179312279498,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=479179312279498&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
148023352020773,CDA Goes,NA,NA,NA,https://www.facebook.com/148023352020773,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=148023352020773&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
1447649805544699,CDA Gooise Meren,NA,NA,NA,https://www.facebook.com/1447649805544699,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1447649805544699&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
546440435446924,CDA Groningen,NA,NA,NA,https://www.facebook.com/546440435446924,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=546440435446924&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
1.73289E+15,CDA Heerlen,NA,NA,NA,https://www.facebook.com/1732885833661470,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1732885833661470&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
312923848793774,CDA Huizen,NA,NA,NA,https://www.facebook.com/312923848793774,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=312923848793774&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
190987341063673,CDA Kaag en Braassem,NA,NA,NA,https://www.facebook.com/190987341063673,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=190987341063673&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
220365728121924,CDA Koggenland,NA,NA,NA,https://www.facebook.com/220365728121924,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=220365728121924&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
736861463159374,CDA Kop van Noord Holland,NA,NA,NA,https://www.facebook.com/736861463159374,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=736861463159374&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
307917159696642,CDA Krimpen,NA,NA,NA,https://www.facebook.com/307917159696642,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=307917159696642&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
357316470970750,CDA Leiden,NA,NA,NA,https://www.facebook.com/357316470970750,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=357316470970750&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
148429941847666,CDA Limburg,NA,NA,NA,https://www.facebook.com/148429941847666,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=148429941847666&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
297370010365715,CDA Medemblik,NA,NA,NA,https://www.facebook.com/297370010365715,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=297370010365715&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
190690801121703,CDA Meppel,NA,NA,NA,https://www.facebook.com/190690801121703,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=190690801121703&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
178954178962718,CDA Midden-Drenthe,NA,NA,NA,https://www.facebook.com/178954178962718,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=178954178962718&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
130818490705926,CDA Moerdijk,NA,NA,NA,https://www.facebook.com/130818490705926,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=130818490705926&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
652006578218691,CDA Noord-Holland,NA,NA,NA,https://www.facebook.com/652006578218691,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=652006578218691&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
265941240084225,CDA OSS,NA,NA,NA,https://www.facebook.com/265941240084225,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=265941240084225&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
539113479503987,CDA Oirschot - De Beerzen,NA,NA,NA,https://www.facebook.com/539113479503987,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=539113479503987&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
418249331586629,CDA Raalte,NA,NA,NA,https://www.facebook.com/418249331586629,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=418249331586629&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
251874718679696,CDA Steenwijkerland,NA,NA,NA,https://www.facebook.com/251874718679696,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=251874718679696&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
212200082218113,CDA Tilburg,NA,NA,NA,https://www.facebook.com/212200082218113,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=212200082218113&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
102119459848996,CDA Venlo,NA,NA,NA,https://www.facebook.com/102119459848996,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102119459848996&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
875156262507508,CDA Venray,NA,NA,NA,https://www.facebook.com/875156262507508,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=875156262507508&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
212787845829630,CDA Waadhoeke,NA,NA,NA,https://www.facebook.com/212787845829630,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=212787845829630&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
779064112119015,CDA Waalre,NA,NA,NA,https://www.facebook.com/779064112119015,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=779064112119015&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
195903857175578,CDA Zeewolde,NA,NA,NA,https://www.facebook.com/195903857175578,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=195903857175578&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
713923081953772,CDA-Landgraaf,NA,NA,NA,https://www.facebook.com/713923081953772,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=713923081953772&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
103682868214533,"Gabrielle Heine,  Nr. 37 CDA TK'21",NA,NA,NA,https://www.facebook.com/103682868214533,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103682868214533&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
103497724987398,Gelderlandkiestcda,NA,NA,NA,https://www.facebook.com/103497724987398,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103497724987398&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
